code,product_name,brands,categories_en,countries_en,nutriscore_grade,nutriscore_score,nova_group,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,carbohydrates_100g,ingredients_text,additives_n,labels_en,sat_fat_ratio,protein_density,sugar_density,has_additives,n_ingredients,has_added_sugar,has_palm_oil,claims_healthy,health_claim,actually_unhealthy,is_DE,grade_upper,is_health_marketed
9310645290751,Singapore Noodles Ready to Eat Wheat Noodles,Coles Asia,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Noodles",Australia,a,-1.0,4.0,158.0,1.2999999523163,0.5,0.5,0.0,4.8499999046325,0.1725,0.069,30.299999237061,"Water, Wheat Flour, Thickeners (1420, 401), Soybean Oil, Wheat Gluten, Salt, Acidity Regulator (270), Natural Colour (100), Stabilisers (452, 451). ALLERGY ADVICE CONTAINS CEREALS CONTAINING GLUTEN (WHEAT) AND SOY.",6.0,"Vegetarian,Health Star Rating,Health Star Rating 4",0.3846153987229887,0.0306962019280537,0.0031645569620253,1,11,0,0,0,,0,0,A,Other
9310645290812,Thick Egg Noodles,Coles Asia,"Plant-based foods and beverages,Plant-based foods,Pastas,Noodles,Egg pastas,Egg noodles",Australia,b,1.0,3.0,366.0,1.7,1.0,2.5,4.4,9.9,0.73,0.292,74.4,"Wheat Flour, egg, salt, acidity regulators (sodium carbonate and potassium carbonate)",2.0,,0.5882352941176471,0.0270491803278688,0.0068306010928961,1,4,0,0,0,,0,0,B,Other
9310645291666,Soft White Wraps,Coles Simply,"Sandwiches,Wraps",Australia,b,2.0,4.0,297.777777777778,7.11111111111111,3.55555555555556,0.222222222222222,7.77777777777778,8.44444444444444,0.917777777777778,0.367111111111111,44.8888888888889,"Wheat Flour [Vitamins (Thiamin, Folic Acid)], Water, Vegetable Shortening [Vegetable Fat (Palm Oil**), Vegetable Emulsifier (471** From Palm)], Humectant [422], Conditioner [Vegetable Emulsifier (471** From Palm, 481** From Palm), Soy Flour, Wheat Flour], Oat Fibre, Baking Powder [Raising Agents (501, 541), Wheat Starch], lodised Salt, Gluten (Wheat), Acidity Regulator [297], Thickener [412], Preservative [281,200].",7.0,"Australian made,Health Star Rating,Health Star Rating 3",0.5000000000000007,0.0283582089552238,0.0007462686567164,1,20,0,1,0,,0,0,B,Other
9310645308166,10 kebabs,Coles,"Skewers,Honey-and-soy-kebabs",Australia,b,2.0,4.0,153.333333333333,6.66666666666667,2.13333333333333,3.73333333333333,1.33333333333333,16.9333333333333,0.906666666666667,0.362666666666667,5.73333333333333,"RSPCA Approved Australian Chicken Maryland (93%), Honey & Soy Glaze (7%) [Sugar, Soy Sauce Powder (Soybean, Wheat), Salt, Dehydrated Garlic, Honey Powder, Malted Barley Extract Powder, Spice (Ginger), Vegetable Gums (412, 415), Natural Colour (Paprika Oleoresins), Natural Flavouring (Honey), Acidity Regulator (330)]. ALLERGY ADVICE: Contains wheat, gluten, soy. May contain milk, sesame. WARNING: ALL CARE HAS BEEN TAKEN TO REMOVE ALL BONES AND BONE FRAGMENTS, HOWEVER SOME MAY REMAIN. Coles is a trade mark used under licence from Coles Group Limited. 800 Toorak Road. Hawthorn East, Vic 3123. Call 1800 061 562 www.coles.com.au Tray Film Stick NO Artificial I Colours & Flavours TRY IT. LOVE IT. OR YOUR MONEY BACK. arl.org.au Return to store DA1222P",2.0,"Australian made,Health Star Rating,Health Star Rating 4",0.3199999999999994,0.1104347826086956,0.0243478260869565,1,19,1,0,0,,0,0,B,Other
9310645309057,Hot English mustard,Coles,"Condiments,Sauces,Mustards,Groceries",Australia,e,32.0,,28.68069,20.0,20.0,20.0,20.0,20.0,3.65,1.46,20.0,,0.0,,1.0,0.6973332928880024,0.6973332928880024,0,1,0,0,0,,1,1,E,Other
9310645309187,Pulled Chicken Lightly Seasoned,coles,"Meats and their products,Meats,Chicken and its products,Poultries,Chickens",Australia,a,-2.0,4.0,118.4,1.92,0.4,0.4,1.2,23.04,1.0,0.4,1.52,"rspca approved australian chicken breast (92%), celery and sage seasoning (3.5%) (maize maltodextrin, rice flour, sugar, yeast extracts (yeast extract, salt, sunflower oil), onion, salt, natural flavouring (onion), sage, bayleaf, spice extracts (celery, pepper)), water, salt, seaweed extract, tapioca starch, bamboo fibre, yeast extract, flax seed fibre, rosemary extract, spice extracts (rosemary, jalapeno), smoke flavouring. die ca co 8c ca",1.0,"Australian made,Health Star Rating,Health Star Rating 4,New recipe",0.2083333333333333,0.1945945945945945,0.0033783783783783,1,25,1,0,0,,0,0,A,Other
9310645315683,Manuka honey,Coles,"Breakfasts,Spreads,Sweet spreads,Bee products,Farming products,Sweeteners,Honeys","Australia,Germany",e,19.0,2.0,346.0,1.0,1.0,71.3,0.0,10.0,0.0125,0.005,83.0,,0.0,,1.0,0.0289017341040462,0.2060693641618497,0,1,0,0,0,,1,1,E,Other
9310645318080,Raspberries,coles,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Frozen foods,Fruits based foods,Frozen plant-based foods,Fruits,Berries,Frozen fruits,Raspberries,Frozen berries,Frozen raspberries",Australia,a,-7.0,,44.6666666666667,0.2,0.0,6.5,5.6,1.1,0.14,5.6e-05,6.8,,0.0,No added sugar,0.0,0.0246268656716417,0.1455223880597013,0,1,0,0,0,,0,0,A,Other
9310645318097,Mixed Berries,Coles,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Frozen foods,Fruits based foods,Frozen plant-based foods,Fruits,Frozen fruits,Frozen berries",Australia,a,-5.0,1.0,40.6666666666667,1.0,0.0,10.3,5.9,1.2,0.0125,0.005,10.6,"Blueberry (37%), Blackberry (33%), Raspberries (30%).",0.0,"Health Star Rating,Health Star Rating 5,No added sugar",0.0,0.0295081967213114,0.2532786885245899,0,3,0,0,0,,0,0,A,Other
9310645318820,Blueberries,coles,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Fruits,Berries,Blueberries",Australia,a,-4.0,,49.3333333333333,0.0,0.0,9.5,3.6,0.5,0.005,0.002,9.9,,0.0,No added sugar,,0.0101351351351351,0.1925675675675677,0,1,0,0,0,,0,0,A,Other
9310645319193,STONE GROUND TORTILLA CHIPS,coles,"Snacks,Salty snacks,Appetizers,Chips and fries,Crisps,Corn chips",Australia,b,2.0,3.0,192.4,7.2,1.0,0.0,1.0,3.3,0.3025,0.121,28.1,"Australian White Corn, Sunflower Oil, Water, Salt. ALLERGY ADVICE  MAY CONTAIN SOY AND MILK.",0.0,,0.1388888888888889,0.0171517671517671,0.0,0,4,0,0,0,,0,0,B,Other
9310645320359,BEETSLAW SALAD KIT WITH BEETROOT BALSAMIC VINAIGRETTE,Coles Kitchen,"Meals,Prepared salads,Coleslaw",Australia,c,3.0,4.0,86.25,5.7,1.375,3.8,1.6,2.6,0.73125,0.36625,5.6,"Salad Mix (75%) [Spinach (27%), Beetroot (25%), Carrot (22%), Cabbage (22%), Daikon (4.0%)], Beetroot Balsamic Dressing (18.5%) [Water, Canola Oil, Balsamic Vinegar (15%) (Red Wine Vinegar, Grape Juice Concentrate, Caramelised Sugar), White Sugar, Beetroot Juice Concentrate (10%) (Beetroot (99.95%), Acidity Regulator (300)), Buttermilk Powder (Milk), Salt, Thyme, Cultured Sugar, Garlic Powder, Onion Powder, Acidity Regulator (270), Stabiliser (415), Antioxidant (300)], Crumbled Fetta (6%) [Milk, Salt, Emulsifier (509), Vegetarian Rennet, Cultures, Acidity Regulator (260)]",5.0,Australian made,0.2412280701754386,0.0301449275362318,0.0440579710144927,1,28,1,0,0,,0,0,C,Other
9310645321455,Lemon curd cheesecake,Coles,"Snacks,Sweet snacks,Biscuits and cakes,Cakes,Cheesecakes",Australia,d,16.0,,270.0,11.8,6.0,26.3,0.0,3.5,0.3,0.12,36.9,,0.0,"Health Star Rating,Health Star Rating 2",0.5084745762711864,0.0129629629629629,0.0974074074074074,0,1,0,0,0,,1,1,D,Other
9310645321899,Greek Style Yoghurt 6 Pack,Coles,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Greek-style yogurts",Australia,a,0.0,,68.8,1.52,1.12,6.64,1.6,5.104,0.13,0.052,8.32,Unknown,0.0,"No added sugar,Healthstarrating45",0.736842105263158,0.0741860465116279,0.0965116279069767,0,1,0,0,0,,0,0,A,Other
9310645322087,Lamb Kebabs Middle Eastern,Coles,"Meats and their products,Meats,Lamb meat",Australia,d,13.0,,204.0,12.4,6.33333333333333,0.8,0.0,14.5333333333333,1.2,0.48,8.6,,0.0,,0.5107526881720428,0.0712418300653593,0.0039215686274509,0,1,0,0,0,,1,1,D,Other
9310645323510,"Open Chicken Fajita with capsicum, corn & onion",Coles Per Form Lean,"Frozen foods,Meals,Frozen ready-made meals",Australia,a,-3.0,4.0,90.5324758097223,3.39393939393939,0.606060606060606,2.78787878787879,3.51515151515152,9.90909090909091,0.425,0.17,3.39393939393939,"Vegetable Mix [Capsicum, Corn, Onion], Chicken (29%) [RSPCA Approved Australian Chicken Breast, Water, Marinade (Dextrose, Potato Starch, Salt, Natural Flavouring, Dried Onion, Garlic Powder, Thickener (412), Herb Extracts (Rosemary, Oregano, Sage)), Maize Starch], Sauce [Tomato, Onion, Water, Thickener (1422, 412), Garlic Paste (Garlic, Vinegar, Canola Oil), Sugar, Canola Oil, Coriander Leaf, Salt, Chipotle Chilli Powder, Basil Leaf, Cumin], Canola Oil, Seasoning [Herbs & Spices (Paprika, Cumin, Coriander, Chipotle Chilli Powder, Fennel Seed, Pepper, Oregano), Sugar, Salt, Maltodextrin, Onion Powder, Natural Flavouring, Dehydrated Red Capsicum, Acidity Regulator (330), Natural Colour (Paprika Oleoresins), Smoke Flavouring, Thickener (415)].",5.0,"No artificial flavors,No artificial colors,No artificial colours or flavours",0.1785714285714287,0.1094534400000002,0.03079424,1,49,1,0,0,,0,0,A,Other
9310645323671,I'm Free From Spaghetti,Coles,"Plant-based foods and beverages,Plant-based foods,Pastas,Spaghetti",Australia,b,2.0,1.0,373.0,1.5,1.0,1.5,2.4,6.7,0.05,0.02,81.0,"White Maize Flour, Yellow Maize Flour, Rice Flour. Suitable for vegetarians and vegans.",0.0,"No gluten,Health Star Rating,Health Star Rating 4",0.6666666666666666,0.0179624664879356,0.0040214477211796,0,3,0,0,0,,0,0,B,Other
9310645323770,Gnocchi,coles,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Gnocchi,Potato gnocchi",Australia,c,3.0,4.0,140.714285714286,0.714285714285714,0.714285714285714,3.07142857142857,2.42857142857143,4.07142857142857,0.669642857142857,0.267857142857143,28.7142857142857,"Reconstituted Potato Purée(85%) [Water, Potato Flake(20%), Emulsifier (471), Spices, Natural Flavouring], Wheat Flour, Rice Flour, Salt, Lactic Acid, Potassium Sorbate, Natural Flavouring.",3.0,Made in Italy,1.0,0.0289340101522841,0.0218274111675126,1,11,0,0,0,,0,0,C,Other
9310645324166,All Butter Croissants,Coles,"Snacks,Sweet snacks,Sweet pastries and pies,Viennoiseries,Croissants,Butter croissants",Australia,e,20.0,,426.666666666667,22.7,16.7,5.2,1.1,9.1,0.85,0.394,46.0,,0.0,,0.7356828193832599,0.0213281249999999,0.0121874999999999,0,1,0,0,0,,1,1,E,Other
9310645324265,Organic Australian Rolled Oats,coles,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Flakes,Cereal flakes,Rolled flakes,Rolled oats,Rolled-oats-organic",Australia,a,-5.0,,380.0,8.8,1.4,1.0,11.0,14.0,0.005,0.002,55.2,,0.0,"Health Star Rating,Health Star Rating 5",0.159090909090909,0.0368421052631578,0.0026315789473684,0,1,0,0,0,,0,0,A,Other
9310645326696,Beef Sausages Garlic & Herb,Coles,"Meats and their products,Prepared meats,Sausages","Australia,Germany",d,16.0,,213.818181818182,17.1636363636364,9.89090909090909,0.727272727272727,0.727272727272727,12.0727272727273,1.16727272727273,0.466909090909091,2.76363636363636,,0.0,"No gluten,Australian made,Health Star Rating,Health Star Rating 1.5",0.5762711864406768,0.0564625850340136,0.0034013605442176,0,1,0,0,0,,1,1,D,Other
9310645332567,High protein yoghurt,Coles,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts",Australia,a,-2.0,,56.2366437882353,0.1,0.1,3.94117647058824,0.0588235294117647,9.41176470588235,0.185294117647059,0.0741176470588235,4.0,,0.0,"Australian made,Health Star Rating,Health Star Rating 5,No added sugar",1.0,0.1673600000263758,0.070082000011045,0,1,0,0,1,protein,0,0,A,Health-marketed
9310645342573,GF plain bagels,Coles,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Special breads,Bagel breads",Australia,b,2.0,,255.0,6.7,1.0,4.2,8.0,2.8,0.8425,0.337,41.5,,0.0,"Health Star Rating,Health Star Rating 4",0.1492537313432835,0.0109803921568627,0.0164705882352941,0,1,0,0,0,,0,0,B,Other
9310645342733,White Mini Rustic Baguette,Coles,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Breads,Baguettes,Mini baguettes",Australia,c,4.0,,268.8814531125,1.0,0.833333333333333,3.08333333333333,2.91666666666667,10.4166666666667,1.14583333333333,0.458333333333333,52.3333333333333,,0.0,,0.833333333333333,0.0387407407468464,0.0114672592610664,0,1,0,0,0,,0,0,C,Other
9310645351377,Natural spring water,Coles,"Beverages and beverages preparations,Beverages,Waters,Spring waters",Australia,a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spring water,0.0,,,,,0,1,0,0,0,,0,0,A,Other
9310645354415,Simply Smokey Flavoured Sandwich Slices,Coles,"Dairies,Fermented foods,Fermented milk products,Cheeses",Australia,e,21.0,,332.331785486661,26.6666666666667,16.6666666666667,2.9,0.0,18.5714285714286,3.0,1.2,4.5,,0.0,Australian made,0.6250000000000004,0.055882191780822,0.0087262191780821,0,1,0,0,0,,1,1,E,Other
9310645354439,Simply Light Sandwich Slices,Coles,"Dairies,Fermented foods,Fermented milk products,Cheeses,Sliced cheeses",Australia,e,20.0,,245.0,15.9047619047619,11.0952380952381,3.4,0.1,18.8095238095238,3.07142857142857,1.22857142857143,3.4,,0.0,,0.6976047904191622,0.0767735665694848,0.0138775510204081,0,1,0,0,1,light,1,1,E,Health-marketed
9310645355061,FINEST OLIVE AND CHILLI VIENNA,coles Finest by LAURENT,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads",Australia,c,6.0,,340.0,5.25,1.125,1.625,3.5,7.125,1.4,0.56,34.875,,0.0,,0.2142857142857142,0.0209558823529411,0.0047794117647058,0,1,0,0,0,,0,0,C,Other
9310645355078,Finest 7 Seed and Grain Vienna,Coles,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads",Australia,c,3.0,3.0,255.0,2.3,1.0,2.3,3.2,9.4,1.0,0.4,47.2,"Wheat Flour, Water, Mixed Grain (6%) [Sunflower Seeds, Kibbled Rye, Pumpkin Seeds, Linseed, Millet Seeds, Sesame Seeds, Quinoa, Poppy Seeds], Salt, Wheat Bran, Malt [Barley, Malted Barley], Improver [300, Enzyme, Soy Flour, Wheat Flour], SAF Instant Yeast [491, Yeast], Vitamins [Folic Acid, Thiamin].",0.0,"Vegetarian,Vegan,Australian made,Health Star Rating,Health Star Rating 4",0.4347826086956522,0.0368627450980392,0.0090196078431372,0,22,0,0,0,,0,0,C,Other
9310645355740,Vanilla Ice Cream Coated In Milk Chocolate,Coles,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams",Australia,e,22.0,,343.478260869565,23.1884057971014,15.7971014492754,27.536231884058,1.44927536231884,3.6231884057971,0.123188405797101,0.0492753623188406,30.1449275362319,,0.0,"Sustainable,Sustainable Palm Oil,Australian made",0.6812500000000031,0.010548523206751,0.0801687763713081,0,1,0,0,0,,1,1,E,Other
9310645356112,MAFALDE CORTE No.127 PASTA ITALIANA CLASSICA,Cucina Matese,"Meals,Pasta dishes,Instant pasta",Australia,a,-1.0,3.0,361.0,1.5,1.0,4.0,3.3,14.0,0.02,0.008,70.0,durum wheat semolina,0.0,,0.6666666666666666,0.038781163434903,0.0110803324099723,0,1,0,0,0,,0,0,A,Other
9310645356365,Mixed Leaf Garden Salad,coles Kitchen,Garden-salads,Australia,a,0.0,4.0,45.5555555555556,4.59876543209877,1.69753086419753,1.04938271604938,2.19135802469136,2.83950617283951,0.281635802469136,0.112654320987654,3.24074074074074,"Mixed Leaf (26%) [Spinach, Coral Lettuce, Rocket], Cabbage (24%), Tomato (22%), Italian Style Vinaigrette (17%) [Water, Canola Oil, Extra Virgin Olive Oil, Red Wine Vinegar, Sugar, Tomato, Salt, Herbs (1.5%) (Basil, Oregano, Parsley), Garlic, Pepper, Stabiliser (415)], Parmesan Cheese (11%) [Milk, Salt, Enzymes (Rennet, Lipase), Starter Culture (Milk)].",2.0,"Australian made,Health Star Rating,Health Star Rating 4",0.3691275167785229,0.062330623306233,0.0230352303523034,1,23,1,0,0,,0,0,A,Other
9310645357133,Strawberry Slices,Coles,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Fruits,Berries,Strawberries",Australia,a,-5.0,,25.3333333333333,0.444444444444445,0.0,2.53333333333333,1.68888888888889,0.488888888888889,0.0,0.0,4.31111111111111,,0.0,No added sugar,0.0,0.0192982456140351,0.1,0,1,0,0,0,,0,0,A,Other
9310645357898,Australian Sweet Potato Rustic Style Straight Cut Chips in a Crispy Batter,coles,"Snacks,Salty snacks,Appetizers,Chips and fries,Crisps,Sweet potato crisps",Australia,b,1.0,4.0,156.0,7.9,1.0,8.9,4.8,1.0,0.1375,0.048,16.7,"Sweet potato (93%), batter [Modified Starch (1420, 1400), Rice Flour, Corn Starch, Mineral Salts (450, Sodium Carbonates), Salt, Thickener (415)], Canola Oil",5.0,Australian made,0.1265822784810126,0.0064102564102564,0.057051282051282,1,10,0,0,0,,0,0,B,Other
9310645358116,Tomato Basil Pasta Sauce,Cucina Matese,"Condiments,Sauces,Pasta sauces",Australia,b,2.0,4.0,40.0,1.0,1.0,3.7,1.0,1.9,1.32,0.528,5.6,"Tomato 94%, Onion, Basil 1.2%, thickener 1442, Salt, Sunflower seed oil, Lactic Acid, Natural flavouring, Black pepper",1.0,,1.0,0.0475,0.0925,1,9,0,0,0,,0,0,B,Other
9310645358130,Basil Pesto,Cucina Matese,"Condiments,Sauces,Pasta sauces,Pestos,Green pestos",Australia,d,12.0,4.0,579.588910133842,33.3333333333333,4.58333333333333,2.08333333333333,0.0,3.54166666666667,1.04166666666667,0.416666666666667,4.375,"Basil (45%), Sunflower Seed Oil, Rehydrated Potato Flakes Cashew Nuts, Hard Cheese (2.3%) (Milk, Salt, Rennet), Salt, Sugar, Parmigiano Reggiano PDO Cheese (1.0%) (Milk, Salt, Rennet&quot;), Pecorino Romano PDO Cheese (1.0%) (Milk, Salt, Rennet&quot;), Extra Virgin Olive Oil, Pine Nuts, Acidity Regulator (Lactic 35.99 Acid), Garlic, Natural Flavouring (Milk), Potato Proteins, Spices. &quot;Animal derived.",0.0,,0.1375,0.0061106529209622,0.003594501718213,0,21,1,0,0,,1,1,D,Other
9310645358147,SUNDRIED TOMATO PESTO,Guira Matese,"Condiments,Sauces,Pestos",Australia,d,14.0,,368.75,38.0,5.1111111111111,4.8888888888889,3.1111111111111,4.0,1.1,0.44,7.3333333333333,,0.0,Made in Italy,0.1345029239766079,0.0108474576271186,0.0132580037664783,0,1,0,0,0,,1,1,D,Other
9310645361062,Coles salted cashews,Coles,"Plant-based foods and beverages,Plant-based foods,Snacks,Salty snacks,Nuts and their products,Nuts,Salted nuts,Cashew nuts,Salted cashews",Australia,e,22.0,,123.0,9.98,1.7,1.0,1.0,4.0,4.36,1.744,4.1,,0.0,,0.1703406813627254,0.032520325203252,0.008130081300813,0,1,0,0,0,,1,1,E,Other
9310645363349,Tuna Spicy Chilli,Coles,"Seafood,Fishes and their products,Canned foods,Fishes,Fatty fishes,Canned fishes,Tunas,Canned tunas",Australia,b,2.0,4.0,306.060606060606,21.2121212121212,2.87878787878788,1.51515151515152,1.51515151515152,27.2727272727273,0.958333333333333,0.551515151515152,3.03030303030303,"Skipjack Tuna (68%) (Fish), Water, Sunflower Oil, Red Chilli (1.0%), Salt, Thickener (1442), Chilli Powder, Paprika. Skipjack Tuna (Katsuwonus pelamis), wild caught in the Western and Central Pacific Ocean using Purse Seine fishing methods. ALLERGY ADVICE Contains fish. NO ARTIFICIAL COLOURS AND FLAVOURS. NUTRITION INFORNIT Servings per porta Energy Pratten Fat, toda saturate trans poljumatura Omega docosale morn Carbohydrate Dietary Fore Sodium at Note These values",1.0,"No artificial flavors,Health Star Rating,Health Star Rating 4,No artificial colors,No artificial colours or flavours",0.1357142857142858,0.0891089108910892,0.0049504950495049,1,10,0,0,0,,0,0,B,Other
9310645384528,Roasted & Salted Cashews,coles,"Plant-based foods and beverages,Plant-based foods,Snacks,Salty snacks,Nuts and their products,Nuts,Salted nuts,Cashew nuts,Salted cashews",Australia,c,5.0,,603.333333333333,48.0,8.33333333333333,4.33333333333333,5.66666666666667,20.3333333333333,0.75,0.3,21.0,,0.0,"Health Star Rating,Health Star Rating 4",0.173611111111111,0.0337016574585634,0.0071823204419889,0,1,0,0,0,,0,0,C,Other
9310645389837,Caesar Salad Kit,Coles Kitchen,"Meals,Prepared salads",Australia,c,4.0,,93.2642487046632,6.52849740932642,1.55440414507772,2.38341968911917,2.7979274611399,3.83419689119171,0.663212435233161,0.265284974093264,3.62694300518135,,0.0,"Australian made,Health Star Rating,Health Star Rating 3.5",0.2380952380952382,0.0411111111111111,0.0255555555555555,0,1,0,0,0,,0,0,C,Other
9310645391182,Flame grilled,Coles,"Condiments,Sauces,Burger sauces",Australia,d,15.0,,437.85852,43.2,1.4,9.6,4.0,0.4,1.75,0.7,13.2,,0.0,Australian made,0.0324074074074074,0.000913537094128,0.0219248902590727,0,1,0,0,0,,1,1,D,Other
9310645392998,Hokkien Wheat Based Noodles,Coles,"Plant-based foods and beverages,Plant-based foods,Pastas,Noodles",Australia,b,1.0,3.0,186.0,2.2,1.0,1.3,3.2,4.8,0.2175,0.087,34.7,"Wheat Flour (70%) Water Canola Oil, Baking Powder Paning Agent 1450, Sodium Carborand Wheat Starch, Salt, Acidity Regulator (14) Preservative Potassium Sorbate). Raising Agent Sodium Carbonate), Mineral Salt Potassium Bicarbonate Natural Colour (Arrutto Extracts)",2.0,,0.4545454545454545,0.0258064516129032,0.0069892473118279,1,6,0,0,0,,0,0,B,Other
